,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,m-a-d-n-e-s-s.csv,yarp.csv,ftm.csv
bloodycore.csv,0.33,0.59,0.84,0.98,0.44,0.0,0.2,0.2,0.44
flylegacy.csv,0.35,0.64,0.98,0.19,0.65,0.38,0.36,0.43,0.64
ftm.csv,0.47,0.88,0.77,0.23,0.72,0.32,0.45,0.61,1.0
jguard.csv,0.41,0.53,0.77,0.17,0.63,1.0,0.35,0.33,0.51
m-a-d-n-e-s-s.csv,0.46,0.83,0.83,0.24,0.69,0.33,1.0,0.45,0.54
mob-sen-plat.csv,0.29,1.0,0.62,0.15,0.43,0.4,0.24,0.48,0.43
raygina.csv,1.0,0.5,0.74,0.21,0.69,0.21,0.55,0.47,0.51
upp-mirror.csv,0.53,0.56,0.86,0.26,1.0,0.11,0.65,0.36,0.45
yarp.csv,0.33,0.86,0.75,0.17,0.59,0.33,0.4,1.0,0.45
