,recall,precision,pf,wins
adobe-source.csv,0.435,0.345,0.235,14
aubit4gl.csv,0.20500000000000002,0.47,0.185,19
bionote.csv,0.335,0.375,0.195,18
bullet.csv,0.69,0.255,0.615,2
customwars.csv,0.515,0.30000000000000004,0.35,12
findbugs.csv,0.59,0.38,0.375,17
frogatto.csv,0.815,0.27,0.61,7
grisbi.csv,0.885,0.20500000000000002,0.89,0
lsb.csv,0.64,0.245,0.49,6
oscarmcmaster.csv,0.745,0.32,0.575,11
plearn.csv,0.345,0.175,0.4,1
psrchive.csv,0.535,0.33999999999999997,0.315,13
re2c.csv,0.59,0.31,0.515,8
rebecca-aiml.csv,0.715,0.355,0.43,15
rtrt-on-gpu.csv,0.495,0.255,0.45999999999999996,3
stemkit.csv,0.365,0.28500000000000003,0.275,10
tcvp.csv,0.065,0.21000000000000002,0.07,4
tktoolkit.csv,0.635,0.26,0.52,5
tycho.csv,0.44,0.365,0.26,16
xstore.csv,0.595,0.28500000000000003,0.44499999999999995,9
