,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,0.7,0.35,0.38,0.0,0.05,0.12,0.09
aztec.csv,0.16,0.61,0.2,0.5,0.4,0.79,0.32,0.16
jbpm.csv,0.0,0.72,0.79,0.13,0.0,0.0,0.12,0.04
mediate.csv,0.25,0.41,0.6,0.65,0.72,0.1,0.68,0.25
mycila.csv,0.74,0.33,0.35,0.4,0.12,0.57,0.63,0.44
neodatis-odb.csv,0.31,0.13,0.63,0.66,0.33,0.0,0.24,0.17
nsis.csv,0.74,0.33,0.55,0.58,0.55,0.09,0.49,0.71
rodin-b-sharp.csv,0.51,0.0,0.02,0.0,0.21,0.22,0.0,0.84
