,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,98.5,2047.5,99.0,98.5,2238.5,98.5,195.0,197.5,98.5
chrysalis.csv,98.5,478.0,99.0,98.5,1483.0,98.5,91.5,98.5,98.5
jahshaka.csv,98.5,312.0,507.0,98.5,1354.5,98.5,192.0,197.5,98.5
jam-daq.csv,97.5,77.0,306.0,98.5,322.0,98.5,54.5,97.5,98.5
jatlas.csv,98.5,744.5,99.0,98.5,235.5,96.5,170.0,197.5,98.5
jedit.csv,98.5,1255.5,97.5,98.5,2226.5,98.5,192.0,98.5,98.5
open-media-library.csv,98.5,324.0,187.0,98.5,520.5,98.5,97.5,98.5,1214.0
panda3d.csv,98.5,284.0,97.5,96.5,636.0,98.5,192.0,567.0,98.5
wheat.csv,182.0,909.5,99.0,98.5,833.5,98.5,192.0,98.5,98.5
