,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,fityk.csv,ondex.csv,poormans.csv,fleet-simulator.csv,hibernate.csv,ninject.csv
dspace-gsoc.csv,9.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,36.0,2.0,27.0,1.0,0.0,1.0,20.0,0.0,8.0,59.0
fbmanager.csv,14.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0,60.0,19.0,19.0,2.0,0.0,1.0,40.0,6.0,3.0,14.0
fido.csv,140.0,52.0,64.0,104.0,350.0,81.0,54.0,63.0,125.0,387.0,0.0,306.0,65.0,195.0,161.0,61.0,561.0,59.0
fityk.csv,3.0,0.0,4.0,1.0,24.0,0.0,2.0,1.0,49.0,18.0,106.0,0.0,0.0,12.0,9.0,0.0,3.0,22.0
fleet-simulator.csv,8.0,0.0,0.0,0.0,15.0,0.0,3.0,4.0,67.0,3.0,60.0,13.0,1.0,1.0,22.0,0.0,11.0,17.0
google-caja.csv,6.0,0.0,2.0,0.0,30.0,3.0,1.0,0.0,90.0,1.0,11.0,7.0,0.0,0.0,11.0,0.0,3.0,19.0
hibernate.csv,5.0,6.0,0.0,2.0,14.0,1.0,1.0,3.0,22.0,19.0,16.0,5.0,1.0,0.0,5.0,0.0,0.0,13.0
itext.csv,3.0,0.0,2.0,0.0,88.0,1.0,0.0,0.0,4.0,1.0,10.0,1.0,3.0,4.0,5.0,0.0,5.0,12.0
k3b.csv,0.0,0.0,6.0,1.0,37.0,0.0,0.0,0.0,30.0,11.0,19.0,3.0,2.0,5.0,5.0,0.0,6.0,30.0
megameknet.csv,5.0,2.0,0.0,1.0,42.0,1.0,0.0,10.0,40.0,1.0,10.0,0.0,1.0,1.0,18.0,2.0,22.0,5.0
myfaces.csv,3.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,92.0,0.0,22.0,5.0,0.0,2.0,38.0,2.0,13.0,36.0
ninject.csv,140.0,0.0,0.0,2.0,10.0,3.0,1.0,0.0,75.0,2.0,106.0,6.0,65.0,0.0,2.0,0.0,13.0,0.0
ondex.csv,1.0,0.0,3.0,1.0,28.0,0.0,1.0,1.0,73.0,12.0,106.0,22.0,1.0,0.0,16.0,0.0,28.0,2.0
paintown.csv,0.0,0.0,4.0,0.0,9.0,2.0,1.0,6.0,62.0,11.0,47.0,0.0,0.0,0.0,13.0,0.0,18.0,10.0
poormans.csv,4.0,0.0,2.0,0.0,14.0,0.0,1.0,9.0,19.0,1.0,106.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
powerfolder.csv,140.0,52.0,64.0,104.0,10.0,81.0,54.0,63.0,0.0,0.0,106.0,6.0,65.0,195.0,2.0,61.0,0.0,59.0
smartgwt.csv,2.0,2.0,1.0,0.0,53.0,0.0,0.0,8.0,30.0,0.0,11.0,1.0,0.0,1.0,2.0,2.0,13.0,25.0
triplea.csv,2.0,0.0,0.0,1.0,6.0,0.0,3.0,1.0,33.0,3.0,43.0,1.0,0.0,1.0,10.0,1.0,4.0,7.0
