,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.44,0.44,0.49,0.56,0.58,0.67,0.48,0.52,0.55,0.71,0.47,0.66,0.52,0.38,0.51,0.38,0.46,0.69,0.55,0.49
cornerstone.csv,0.45,0.4,0.63,0.59,0.5,0.5,0.47,0.47,0.58,0.92,0.47,0.54,0.44,0.53,0.53,0.57,0.42,0.44,0.48,0.61
emeraldemu.csv,0.55,0.62,0.8,0.63,0.54,0.67,0.57,0.61,0.92,0.88,0.4,0.67,0.43,0.78,0.64,0.55,0.48,0.82,0.65,0.55
grafx2.csv,0.43,0.43,0.49,0.53,0.63,0.87,0.56,0.55,0.58,0.53,0.39,0.55,0.48,0.39,0.41,0.38,0.45,0.53,0.65,0.58
jahshakafx.csv,0.51,0.53,0.74,0.75,0.6,0.97,0.69,0.69,0.88,0.73,0.53,0.92,0.97,0.82,0.53,0.44,0.6,0.56,0.75,0.6
kindb.csv,0.33,0.37,0.44,0.43,0.38,0.48,0.35,0.36,0.41,0.5,0.31,0.47,0.36,0.31,0.34,0.36,0.38,0.42,0.43,0.4
maya-work-in-progress.csv,0.39,0.56,0.39,0.49,0.4,0.4,0.31,0.35,0.37,0.52,0.32,0.35,0.35,0.35,0.37,0.33,0.34,0.43,0.38,0.44
netatalk.csv,0.44,0.42,0.66,0.58,0.5,0.7,0.46,0.53,0.63,0.58,0.46,0.53,0.52,0.57,0.5,0.35,0.43,0.75,0.78,0.52
novembre.csv,0.93,0.81,0.61,0.87,0.73,0.94,0.77,0.91,0.97,0.8,0.84,0.93,0.79,0.92,0.94,0.64,0.77,0.91,0.91,0.92
ns-3.csv,0.49,0.64,0.49,0.68,0.56,0.5,0.43,0.44,0.49,0.61,0.77,0.44,0.37,0.61,0.64,0.41,0.39,0.35,0.51,0.45
nullc.csv,0.48,0.48,0.4,0.53,0.46,0.49,0.39,0.41,0.44,0.59,0.6,0.47,0.37,0.47,0.44,0.45,0.38,0.43,0.51,0.5
open-beos.csv,0.44,0.49,0.55,0.64,0.54,0.58,0.45,0.58,0.58,0.9,0.45,0.62,0.44,0.57,0.48,0.65,0.43,0.58,0.5,0.56
pixel-commandos.csv,0.87,0.67,0.98,0.98,0.75,0.89,0.75,0.98,0.8,0.0,0.91,0.0,0.94,0.82,0.93,0.5,0.77,0.5,0.75,0.8
planeshift.csv,0.43,0.44,0.4,0.57,0.51,0.49,0.33,0.39,0.44,0.53,0.35,0.42,0.38,0.44,0.4,0.42,0.35,0.38,0.45,0.5
plee-the-bear.csv,0.72,0.99,0.96,0.5,0.6,0.44,0.43,0.47,0.46,0.47,0.42,0.44,0.51,0.8,0.56,0.5,0.67,0.47,0.45,0.49
reaper-ecad.csv,0.61,0.95,0.48,0.96,0.57,0.51,0.58,0.52,0.53,0.55,0.52,0.97,0.5,0.91,0.52,0.56,0.5,0.49,0.56,0.59
sbml.csv,0.39,0.52,0.5,0.48,0.41,0.44,0.38,0.43,0.39,0.61,0.39,0.42,0.34,0.53,0.38,0.37,0.38,0.36,0.41,0.41
unimrcp.csv,0.64,0.75,0.98,0.86,0.53,0.92,0.82,0.95,0.96,0.83,0.74,0.65,0.95,0.89,0.88,0.8,0.68,0.75,0.91,0.88
unladen-swallow.csv,0.98,1.0,0.58,0.82,0.83,0.64,0.65,0.71,0.58,0.53,0.89,0.69,0.8,0.81,0.6,0.49,0.91,0.65,0.6,0.69
xmoto.csv,0.5,0.48,0.54,0.74,0.58,0.61,0.44,0.43,0.59,0.75,0.36,0.43,0.44,0.49,0.38,0.38,0.42,0.4,0.57,0.54
