,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.56,0.34,0.19,0.36,0.52,0.44,0.5,0.55,0.53,0.52,0.59,0.43,0.58,0.6,0.59,0.79,0.98,0.52,0.23,0.68
cornerstone.csv,0.53,0.33,0.2,0.31,0.51,0.64,0.38,0.45,0.51,0.09,0.98,0.36,0.7,0.65,0.58,0.69,0.62,0.43,0.09,0.48
emeraldemu.csv,0.47,0.32,0.29,0.38,0.57,0.56,0.47,0.97,0.37,0.35,0.59,0.34,0.71,0.43,0.56,0.49,0.62,0.32,0.17,0.58
grafx2.csv,0.61,0.29,0.14,0.34,0.49,0.33,0.45,0.56,0.54,0.58,0.55,0.43,0.61,0.94,0.71,0.82,0.69,0.45,0.15,0.59
jahshakafx.csv,0.99,0.33,0.31,0.21,0.3,0.32,0.36,0.48,0.37,0.42,0.46,0.1,0.27,0.33,0.57,0.56,0.49,0.47,0.2,0.47
kindb.csv,0.67,0.32,0.18,0.37,0.66,0.56,0.51,0.52,0.55,0.62,0.71,0.49,0.75,0.69,0.77,0.99,0.72,0.48,0.14,0.68
maya-work-in-progress.csv,0.57,0.25,0.16,0.26,0.76,0.66,0.47,0.51,0.56,0.98,0.68,0.54,0.76,0.7,0.7,0.75,0.74,0.49,0.12,0.62
netatalk.csv,0.61,0.28,0.19,0.37,0.51,0.38,0.39,0.54,0.52,0.47,0.51,0.56,0.56,0.51,0.53,0.77,0.68,0.92,0.18,0.54
novembre.csv,0.39,0.25,0.23,0.11,0.34,0.2,0.93,0.38,0.23,0.27,0.3,0.29,0.35,0.36,0.32,0.49,0.44,0.48,0.4,0.38
ns-3.csv,0.48,0.22,0.15,0.17,0.45,0.98,0.42,0.45,0.56,0.49,0.34,0.41,0.76,0.51,0.52,0.83,0.69,0.46,0.09,0.6
nullc.csv,0.45,0.21,0.11,0.22,0.98,0.71,0.44,0.49,0.54,0.53,0.55,0.39,0.82,0.76,0.76,0.84,0.71,0.41,0.08,0.6
open-beos.csv,0.59,0.27,0.23,0.26,0.61,0.61,0.46,0.44,0.97,0.29,0.46,0.44,0.7,0.61,0.65,0.57,0.67,0.38,0.15,0.46
pixel-commandos.csv,0.43,0.28,0.19,0.14,0.15,0.11,0.21,0.36,0.06,0.06,0.23,0.07,0.18,0.37,0.33,0.11,0.44,0.25,1.0,0.24
planeshift.csv,0.53,0.25,0.11,0.22,0.64,0.74,0.45,0.52,0.56,0.6,0.65,0.42,1.0,0.78,0.75,0.81,0.72,0.42,0.11,0.58
plee-the-bear.csv,0.27,0.16,0.88,0.08,0.67,0.73,0.35,0.34,0.48,0.57,0.52,0.37,0.64,0.38,0.56,0.67,0.39,0.34,0.04,0.51
reaper-ecad.csv,0.41,0.06,0.11,0.94,0.76,0.7,0.49,0.44,0.44,0.45,0.52,0.11,0.67,0.34,0.65,0.66,0.6,0.35,0.11,0.6
sbml.csv,0.63,0.23,0.16,0.34,0.76,0.65,0.43,0.56,0.55,0.53,0.55,0.62,0.81,0.47,0.99,0.78,0.67,0.38,0.12,0.58
unimrcp.csv,0.47,0.3,0.35,0.26,0.48,0.13,0.23,0.38,0.2,0.21,0.39,0.98,0.2,0.35,0.19,0.26,0.46,0.33,0.0,0.32
unladen-swallow.csv,0.15,0.62,0.08,0.11,0.43,0.56,0.37,0.28,0.4,0.46,0.17,0.2,0.43,0.38,0.51,0.67,0.27,0.22,0.0,0.36
xmoto.csv,0.52,0.29,0.15,0.27,0.55,0.5,0.43,0.54,0.48,0.5,0.62,0.44,0.62,0.59,0.75,0.82,0.7,0.51,0.09,0.99
