,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.51,0.4,0.3,0.33,0.48,0.52,0.37,0.48
forester-atv.csv,0.94,0.8,0.41,0.52,0.83,0.75,0.95,0.83
google-collections.csv,0.42,0.39,0.27,0.36,0.46,0.46,0.35,0.4
jsecurity.csv,0.78,0.92,0.88,0.5,0.96,0.84,0.95,0.54
opensim4opencog.csv,0.5,0.51,0.83,0.74,0.87,0.91,0.58,0.96
paintown.csv,0.51,0.5,0.76,0.32,0.49,0.57,0.6,0.49
smbopensoft.csv,0.62,0.39,0.44,0.38,0.52,0.47,0.68,0.67
thout.csv,0.6,0.63,0.96,0.48,0.77,0.83,0.52,0.52
