,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,5.0,0.0,1.0,4.0,2.0,10.0,0.0,13.0
forester-atv.csv,1.0,0.0,4.0,0.0,4.0,3.0,1.0,1.0
google-collections.csv,2.0,0.0,1.0,3.0,2.0,11.0,1.0,21.0
jsecurity.csv,6.0,0.0,2.0,3.0,1.0,0.0,2.0,11.0
opensim4opencog.csv,1.0,0.0,4.0,1.0,53.0,6.0,1.0,0.0
paintown.csv,0.0,0.0,3.0,2.0,6.0,1.0,0.0,35.0
smbopensoft.csv,6.0,0.0,0.0,0.0,4.0,3.0,0.0,22.0
thout.csv,3.0,0.0,1.0,3.0,0.0,3.0,0.0,12.0
