,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.52,0.97,0.43,0.43,0.24,0.23,0.99,0.12
forester-atv.csv,0.53,1.0,0.59,1.0,0.48,0.25,0.9,0.27
google-collections.csv,0.49,1.0,0.49,0.38,0.23,0.19,0.88,0.13
jsecurity.csv,0.45,1.0,0.62,0.38,0.3,0.97,0.79,0.13
opensim4opencog.csv,0.5,0.96,0.33,0.53,0.12,0.23,0.91,1.0
paintown.csv,1.0,1.0,0.76,0.43,0.38,0.31,0.92,0.14
smbopensoft.csv,0.64,1.0,0.97,0.49,0.29,0.32,1.0,0.14
thout.csv,0.42,0.95,0.37,0.52,0.98,0.17,0.89,0.12
