,red5.csv,thrust.csv,miranda-icq.csv,dataobjectsdotnet.csv
dataobjectsdotnet.csv,0.72,0.43,0.3,0.99
miranda-icq.csv,0.67,0.33,1.0,0.48
red5.csv,1.0,1.0,0.26,0.42
thrust.csv,0.54,1.0,0.21,0.5
