,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.67,0.59,0.54,0.73,0.65,0.49,0.53
libtorrent.csv,0.46,0.43,0.39,0.56,0.38,0.37,0.37
mcmc-jags.csv,0.48,0.47,0.46,0.6,0.37,0.39,0.39
nebuladevice.csv,0.57,0.65,0.0,0.47,0.0,0.64,0.59
olap-navigator.csv,0.57,0.55,0.97,0.69,0.46,0.58,0.5
pidgin.csv,0.6,0.42,0.41,0.5,0.33,0.49,0.71
sepgsql.csv,0.62,0.46,0.55,0.8,0.41,0.55,0.86
