,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.6,0.86,0.03,0.13,0.68,0.82,0.1
libtorrent.csv,0.72,0.43,0.06,0.33,0.76,0.95,0.24
mcmc-jags.csv,0.73,0.44,0.05,0.7,0.75,0.86,0.16
nebuladevice.csv,0.69,0.25,0.0,0.31,1.0,0.86,0.41
olap-navigator.csv,0.98,0.45,0.17,0.44,0.83,1.0,0.31
pidgin.csv,0.9,0.46,0.05,0.5,0.86,0.94,0.25
sepgsql.csv,0.97,0.5,0.11,0.5,0.84,1.0,0.29
