,recall,precision,pf,pci_20,ifa,wins
cubefs.csv,0.63,0.41000000000000003,0.385,0.44,2.0,10
fleet-simulator.csv,0.97,0.32,0.83,0.39,2.0,2
geogebra.csv,0.5349999999999999,0.385,0.36,0.475,3.5,6
gtad.csv,0.345,0.545,0.13,0.645,1.5,14
hibernate.csv,0.64,0.38,0.48,0.46499999999999997,2.0,7
ipfire-wall.csv,0.275,0.4,0.175,0.71,2.0,13
irplus.csv,0.565,0.45999999999999996,0.33,0.4,3.0,8
mumble.csv,0.515,0.32,0.445,0.485,1.5,5
ondex.csv,0.38,0.375,0.25,0.68,4.5,11
powerfolder.csv,0.405,0.39,0.22,0.615,2.0,12
projectts.csv,0.53,0.37,0.385,0.53,3.0,9
quantlib.csv,0.26,0.19,0.32499999999999996,0.515,11.0,0
smartgwt.csv,0.585,0.36,0.495,0.435,1.5,4
tweetsharp.csv,0.46499999999999997,0.24,0.62,0.5549999999999999,3.5,1
wxlua.csv,0.615,0.32,0.63,0.495,2.0,3
