,recall,precision,pf,pci_20,ifa,wins
arm-webradio.csv,0.46,0.23,0.42,0.65,2.0,7
fmri-dmt.csv,0.47,0.21,0.65,0.67,2.0,1
ftm.csv,0.33,0.24,0.16,0.66,2.0,10
fulguro.csv,0.34,0.22,0.39,0.71,4.0,6
gss.csv,0.77,0.27,0.66,0.37,5.0,3
illumination.csv,0.0,0.0,0.01,0.0,64.0,0
ldview.csv,0.83,0.22,0.77,0.43,2.0,2
monetdb.csv,0.52,0.33,0.27,0.55,3.0,11
netatalk.csv,0.82,0.23,0.68,0.4,1.0,4
olex2.csv,0.5,0.17,0.32,0.53,2.0,5
qpe.csv,0.55,0.3,0.35,0.57,7.0,9
quark.csv,0.21,0.47,0.15,0.58,3.0,12
sepgsql.csv,0.57,0.37,0.26,0.57,3.0,13
synergyspace.csv,0.23,0.15,0.15,0.85,4.0,8
