,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,15.0,0.0,490.0,1.0,5.0,227.0,0.0,3.0,0.0,6.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0
auber.csv,3.0,2.0,490.0,3.0,41.0,770.0,1.0,15.0,0.0,1.0,12.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,4.0
cortex-vfx.csv,2.0,0.0,490.0,1.0,12.0,377.0,1.0,74.0,0.0,6.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0
empserver.csv,2.0,0.0,326.0,0.0,25.0,579.0,0.0,2.0,0.0,11.0,6.0,12.0,1.0,12.0,0.0,0.0,1.0,0.0,2.0
flylegacy.csv,2.0,0.0,490.0,2.0,22.0,1450.0,0.0,12.0,2.0,8.0,15.0,7.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0
galaxium.csv,4.0,2.0,490.0,54.0,9.0,2488.0,2.0,74.0,0.0,4.0,9.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0
growl-for-windows.csv,2.0,1.0,151.0,6.0,0.0,909.0,1.0,10.0,0.0,2.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0
k3d.csv,4.0,0.0,490.0,1.0,0.0,157.0,1.0,74.0,0.0,4.0,9.0,1.0,0.0,19.0,0.0,0.0,1.0,56.0,6.0
libarchive.csv,0.0,0.0,490.0,2.0,12.0,515.0,0.0,3.0,1.0,1.0,28.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0
linux-ntfs.csv,7.0,2.0,151.0,4.0,23.0,384.0,3.0,8.0,0.0,2.0,12.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,3.0
m-a-d-n-e-s-s.csv,2.0,0.0,490.0,0.0,0.0,832.0,0.0,5.0,1.0,0.0,3.0,5.0,1.0,10.0,1.0,0.0,0.0,0.0,4.0
novembre.csv,28.0,0.0,490.0,0.0,4.0,108.0,68.0,6.0,1.0,3.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qtwin.csv,2958.0,0.0,490.0,54.0,205.0,0.0,68.0,74.0,51.0,84.0,367.0,121.0,121.0,355.0,58.0,54.0,53.0,56.0,116.0
st-filteredstatistics.csv,1.0,0.0,490.0,2.0,0.0,698.0,0.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0
tweetsharp.csv,1.0,1.0,490.0,7.0,0.0,1263.0,1.0,12.0,2.0,10.0,1.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,5.0
unladen-swallow.csv,0.0,2.0,490.0,4.0,0.0,2488.0,3.0,2.0,0.0,1.0,3.0,6.0,7.0,355.0,0.0,0.0,0.0,1.0,9.0
wishmaster.csv,0.0,0.0,490.0,3.0,14.0,116.0,6.0,0.0,1.0,5.0,40.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,9.0
