,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,83.0,7.0,70.0,0.0,0.0,117.0
foursquared.csv,2.0,5.0,6.0,0.0,1.0,117.0
ifmo-game-1.csv,0.0,21.0,70.0,0.0,9.0,23.0
micomt.csv,6.0,0.0,6.0,0.0,1.0,38.0
voms.csv,9.0,2.0,18.0,0.0,71.0,117.0
