,recall,precision,pf,wins
adonthell.csv,0.38,0.36,0.46,2
autofac.csv,0.57,0.41,0.39,9
avisynth2.csv,0.1,0.5,0.03,15
azureus.csv,0.73,0.37,0.63,4
dsworkbench.csv,0.1,0.67,0.05,18
forester-atv.csv,0.25,0.53,0.21,14
freelords.csv,0.76,0.45,0.55,10
gabel.csv,0.38,0.61,0.2,17
geotools.csv,0.73,0.45,0.65,7
google-collections.csv,1.0,0.37,1.0,0
jpaul.csv,0.21,0.35,0.2,6
mycila.csv,0.71,0.34,0.71,1
neodatis-odb.csv,0.4,0.47,0.28,12
octet.csv,0.5,0.44,0.4,8
pokenetonline.csv,0.83,0.39,0.76,3
rcp-company-uibindings.csv,0.59,0.43,0.34,11
scenemonitor.csv,0.59,0.4,0.27,13
thedata.csv,0.7,0.38,0.62,5
twostep.csv,0.64,0.48,0.35,16
