,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,3.0,11.0,2.0,15.0,2.0,2.0
google-web-toolkit.csv,0.0,0.0,0.0,10.0,2.0,9.0
open-data-kit.csv,0.0,7.0,1.0,15.0,6.0,0.0
qtractor.csv,0.0,6.0,0.0,12.0,2.0,10.0
quarkplayer.csv,6.0,7.0,5.0,20.0,3.0,3.0
zoolib.csv,0.0,6.0,1.0,6.0,4.0,7.0
