,qtractor.csv,quarkplayer.csv,open-data-kit.csv,zoolib.csv,google-web-toolkit.csv,fmri-dmt.csv
fmri-dmt.csv,0.95,0.75,0.66,0.74,0.74,0.24
google-web-toolkit.csv,0.46,0.54,0.55,0.7,0.51,0.59
open-data-kit.csv,0.7,0.91,0.32,0.84,0.85,0.66
qtractor.csv,0.33,0.74,0.42,0.44,0.7,0.8
quarkplayer.csv,0.93,0.39,0.85,0.91,0.82,0.76
zoolib.csv,0.53,0.62,0.55,0.39,0.68,0.85
