,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.11,0.0,0.28,0.0,0.06,0.22,0.01
libtorrent.csv,0.7,0.63,0.8,0.62,0.94,0.06,0.86
mcmc-jags.csv,0.33,0.8,0.73,0.0,0.34,0.33,0.59
nebuladevice.csv,0.22,0.07,0.07,0.05,0.09,0.17,0.0
olap-navigator.csv,0.0,0.57,0.09,0.14,0.09,0.06,0.32
pidgin.csv,0.3,0.57,0.66,0.26,0.02,0.44,0.69
sepgsql.csv,0.04,0.17,0.0,0.0,0.11,0.0,0.0
