,opde.csv,mb-unit.csv,chipster.csv,delphilhlplib.csv,ivataopenportal.csv,pamguard.csv,jppf-project.csv,bigdata.csv,kolmafia.csv,quark.csv,tigermud.csv,emite.csv,l2j.csv,stajistics.csv,hydrate.csv,jfreechart.csv
bigdata.csv,0.34,0.94,0.42,0.87,0.5,0.65,1.0,1.0,0.61,0.31,0.7,0.67,0.85,0.4,0.9,0.01
chipster.csv,0.67,0.93,0.99,0.88,0.67,0.68,1.0,0.91,0.71,0.2,0.36,0.44,0.76,0.36,0.74,0.03
delphilhlplib.csv,0.4,0.88,0.45,0.98,0.55,0.6,0.89,0.91,0.76,0.28,0.56,0.46,0.75,0.44,0.7,0.0
emite.csv,0.54,0.84,0.38,0.78,0.54,0.67,0.89,0.88,0.59,0.17,0.64,1.0,0.71,0.38,0.64,0.02
hydrate.csv,0.4,0.95,0.5,1.0,0.73,0.73,0.94,0.89,0.69,0.27,0.62,0.67,0.83,0.55,1.0,0.0
ivataopenportal.csv,0.38,0.84,0.44,0.9,0.99,0.68,0.9,0.84,0.57,0.27,0.62,0.53,0.76,0.36,0.79,0.01
jppf-project.csv,0.35,0.85,0.39,0.69,0.48,0.64,1.0,0.87,0.58,0.11,0.64,0.42,0.71,0.3,0.65,0.01
kolmafia.csv,0.32,0.91,0.56,0.75,0.56,0.68,0.93,0.91,1.0,0.24,0.7,0.36,0.76,0.44,0.73,0.01
l2j.csv,0.35,0.89,0.49,0.8,0.56,0.61,0.93,0.9,0.64,0.19,0.65,0.56,1.0,0.38,0.7,0.0
mb-unit.csv,0.37,0.99,0.47,0.85,0.55,0.63,0.91,0.9,0.58,0.27,0.5,0.47,0.74,0.35,0.68,0.01
opde.csv,1.0,0.84,0.36,0.71,0.63,0.58,0.91,0.92,0.69,0.2,0.48,0.5,0.7,0.37,0.74,0.02
pamguard.csv,0.42,0.85,0.46,0.86,0.63,1.0,0.94,0.91,0.65,0.19,0.65,0.5,0.76,0.33,0.71,0.01
quark.csv,1.0,0.93,0.5,0.5,0.78,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.82,0.5,0.0,0.0
stajistics.csv,0.0,0.93,0.51,0.74,0.59,0.62,0.91,0.89,0.59,0.14,0.73,0.67,0.76,0.97,0.73,0.0
tigermud.csv,0.34,0.86,0.42,0.74,0.51,0.65,0.92,0.87,0.54,0.26,0.95,0.42,0.72,0.34,0.69,0.01
