,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,wxstudio.csv,simplewebservices.csv,uwom.csv
acegisecurity.csv,1.0,2.0,0.0,4.0,0.0,6.0
ppcboot.csv,7.0,67.0,0.0,0.0,0.0,40.0
simplewebservices.csv,4.0,66.0,0.0,0.0,0.0,42.0
uwom.csv,3.0,15.0,0.0,0.0,0.0,4.0
wow-qrsk.csv,1.0,16.0,0.0,0.0,0.0,0.0
wxstudio.csv,9.0,55.0,0.0,1.0,0.0,40.0
