,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.94,0.22,0.01,0.4,0.51,0.15,0.12,0.1
apolloplayer.csv,0.07,0.93,0.02,0.27,0.33,0.16,0.24,0.03
k3d.csv,0.06,0.28,0.0,0.27,0.28,1.0,0.0,0.0
kowari.csv,0.0,0.07,0.0,0.0,0.1,0.04,0.83,0.0
redshell.csv,0.22,0.38,0.0,0.45,1.0,0.26,0.15,0.07
rtb-team.csv,0.21,0.33,0.01,1.0,0.65,0.25,0.07,0.08
xreal.csv,0.0,0.11,0.0,0.0,0.12,0.0,0.2,1.0
