,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.31,0.38,0.56,0.54,0.45,0.92
aime.csv,0.59,0.63,0.64,0.5,0.56,0.88
badtrinitycore.csv,0.0,0.0,0.61,0.67,0.53,0.95
electric-core.csv,0.31,0.55,0.62,0.47,0.53,0.45
geochat.csv,0.45,0.45,0.47,0.71,0.8,0.62
olsrd.csv,0.33,0.33,0.5,0.5,0.38,0.61
