,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.47,0.46,0.45,0.53,0.38,0.45,0.68,0.0
jlinalg.csv,0.46,0.89,0.53,0.44,0.49,0.52,0.56,0.3
jmule.csv,0.41,0.49,0.45,0.47,0.39,0.51,0.63,0.43
knowledge.csv,0.41,0.38,0.44,0.37,0.4,0.46,0.5,0.41
massiv.csv,0.83,0.94,0.69,0.0,0.0,0.95,0.5,0.8
ng4j.csv,0.64,0.75,0.56,0.96,0.85,0.99,0.68,0.65
playerstage.csv,0.42,0.53,0.44,0.51,0.4,0.56,0.57,0.86
superwaba.csv,0.44,0.42,0.42,0.52,0.35,0.4,0.38,0.41
