,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.62,0.71,0.73,0.62,0.77,0.7,0.53,0.0
jlinalg.csv,0.79,0.34,0.35,0.59,0.59,0.73,0.5,0.0
jmule.csv,0.65,0.7,0.74,0.78,0.78,0.84,0.76,0.89
knowledge.csv,0.79,0.65,0.64,0.37,0.87,0.59,0.63,0.69
massiv.csv,0.15,0.28,0.37,0.0,0.0,0.99,0.12,0.2
ng4j.csv,0.26,0.1,0.62,0.38,0.25,0.77,0.58,0.58
playerstage.csv,0.62,0.67,0.73,0.73,0.71,0.52,0.79,0.25
superwaba.csv,0.32,0.75,0.53,0.4,0.52,0.69,0.53,0.6
