,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.9,0.71,0.92,0.62,0.83,0.63,0.56,0.77,0.42
foursquared.csv,0.97,1.0,0.7,1.0,1.0,0.74,1.0,0.19,0.86
jasperreports.csv,0.74,0.89,0.96,1.0,0.8,0.81,0.72,0.81,0.14
kdenlive.csv,0.48,0.71,0.45,0.57,0.81,0.34,0.82,0.37,0.78
optalgtoolkit.csv,0.56,0.64,0.54,0.76,0.48,0.73,0.8,0.79,0.72
sabbu.csv,0.4,0.66,0.52,0.65,0.86,0.64,0.68,0.83,0.66
tokratan.csv,0.49,0.7,0.65,0.74,0.89,0.46,0.79,0.92,0.71
vxl.csv,0.56,0.58,0.51,0.87,0.83,0.59,0.68,0.62,0.52
zact.csv,0.79,0.98,0.81,0.38,1.0,1.08,0.67,0.96,1.0
