,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.49,0.75,0.51,0.61,0.47,0.48,0.59,0.3,0.76
foursquared.csv,0.67,0.0,0.64,0.0,0.0,0.94,0.0,0.47,0.99
jasperreports.csv,0.62,0.47,0.44,0.5,0.5,0.94,0.44,0.44,0.68
kdenlive.csv,0.38,0.43,0.38,0.57,0.28,0.54,0.41,0.39,0.43
optalgtoolkit.csv,0.49,0.44,0.39,0.52,0.46,0.66,0.69,0.33,0.53
sabbu.csv,0.43,0.49,0.41,0.48,0.89,0.54,0.46,0.34,0.64
tokratan.csv,0.45,0.57,0.59,0.47,0.35,0.73,0.6,0.67,0.54
vxl.csv,0.43,0.6,0.41,0.37,0.35,0.48,0.45,0.44,0.6
zact.csv,0.7,0.92,0.53,0.85,0.0,0.48,0.98,0.35,0.96
