,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.89,0.34,0.87,0.25,0.39,0.43,0.44,0.76,0.16
foursquared.csv,0.02,0.0,0.03,0.0,0.0,0.1,0.0,0.17,0.14
jasperreports.csv,0.52,0.87,0.95,0.02,0.48,0.11,0.69,0.57,0.13
kdenlive.csv,0.35,0.67,0.33,0.38,0.81,0.27,0.64,0.3,0.78
optalgtoolkit.csv,0.26,0.45,0.36,0.5,0.35,0.42,0.36,0.78,0.72
sabbu.csv,0.26,0.53,0.41,0.63,0.19,0.6,0.56,0.83,0.54
tokratan.csv,0.31,0.32,0.05,0.68,0.81,0.23,0.28,0.02,0.71
vxl.csv,0.37,0.32,0.41,0.82,0.68,0.44,0.51,0.41,0.24
zact.csv,0.59,0.1,0.67,0.24,0.0,0.9,0.1,0.96,0.06
