,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.51,0.26,0.6,0.09,0.29,0.13,0.81,0.38,0.17
foursquared.csv,0.67,0.0,0.95,0.0,0.0,0.25,0.0,0.73,0.06
jasperreports.csv,0.49,0.23,0.63,0.0,0.32,0.18,0.76,0.28,0.28
kdenlive.csv,0.67,0.27,0.79,0.08,0.42,0.26,0.68,0.58,0.06
optalgtoolkit.csv,0.67,0.28,0.75,0.05,0.54,0.1,0.69,0.37,0.07
sabbu.csv,0.74,0.27,0.75,0.07,0.33,0.14,0.76,0.39,0.06
tokratan.csv,0.68,0.27,0.93,0.06,0.32,0.24,0.72,0.67,0.07
vxl.csv,0.63,0.35,0.76,0.05,0.32,0.14,0.75,0.41,0.11
zact.csv,0.47,0.08,0.59,0.15,0.0,0.05,0.9,0.33,0.0
