,recall,precision,pf,pci_20,ifa,wins
acdk.csv,0.37,0.55,0.17,0.59,0.0,17
all-plasm.csv,0.29,0.53,0.14,0.67,0.0,18
awemud.csv,0.42,0.44,0.33,0.48,1.0,7
buddata-ebxml-registry.csv,0.98,0.44,0.93,0.39,1.0,3
bullet.csv,0.51,0.52,0.38,0.49,2.0,6
dvd-create.csv,0.79,0.5,0.68,0.41,2.0,1
gbif-indexingtoolkit.csv,0.35,0.39,0.38,0.75,1.0,10
go.csv,0.67,0.49,0.54,0.44,0.0,12
gss.csv,0.82,0.51,0.8,0.38,2.0,0
jmule.csv,0.7,0.5,0.63,0.47,1.0,9
kwave.csv,0.92,0.42,0.75,0.39,1.0,4
libarchive.csv,0.81,0.49,0.67,0.38,1.0,8
linux-ntfs.csv,0.62,0.57,0.4,0.45,1.0,13
lsb.csv,0.61,0.54,0.43,0.51,1.0,11
mp-rechnungs-und-kundenverwaltung.csv,0.47,0.56,0.26,0.5,1.0,14
qcad2.csv,0.58,0.56,0.27,0.51,0.0,16
qtwin.csv,0.14,0.36,0.07,0.8,2.0,5
stemkit.csv,0.31,0.5,0.19,0.75,1.0,15
xinity.csv,0.65,0.41,0.67,0.47,1.0,2
