,recall,precision,pf,pci_20,ifa,wins
all-plasm.csv,0.46499999999999997,0.55,0.195,0.715,2.0,11
archive-crawler.csv,0.535,0.5,0.24,0.64,0.5,10
blue-c.csv,0.835,0.46499999999999997,0.605,0.485,1.5,6
dynalloy.csv,0.69,0.435,0.55,0.64,2.5,7
jcae.csv,0.4,0.515,0.185,0.595,1.0,9
kmatplot.csv,0.59,0.45,0.41000000000000003,0.435,1.5,4
mscore.csv,0.915,0.4,0.78,0.38,1.5,2
nosleepsoftware.csv,0.025,0.165,0.05,0.75,29.5,0
openmalaria.csv,0.735,0.395,0.565,0.36,1.0,1
popeye-chess.csv,0.615,0.46499999999999997,0.39,0.435,2.0,5
riff-evolve.csv,0.53,0.56,0.29000000000000004,0.525,0.0,8
virtuoso.csv,1.0,0.42500000000000004,0.98,0.42,1.5,3
