,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.82,0.04,0.95,0.93,0.36,0.64,0.55
k3d.csv,0.9,1.0,0.01,0.97,0.75,1.0,1.01
massiv.csv,1.0,1.0,1.0,1.0,0.0,1.0,1.0
net-snmp.csv,0.05,0.77,0.72,0.59,1.06,0.61,0.75
patterntesting.csv,0.58,0.96,0.52,0.04,0.37,0.62,0.56
t-2.csv,0.96,0.68,0.77,0.94,0.87,0.07,0.91
xreal.csv,1.0,1.0,1.0,1.0,1.0,1.0,0.0
