,recall,precision,pf,wins
codeblocks.csv,0.735,0.63,0.64,10
flylinkdc.csv,0.245,0.5900000000000001,0.17,11
grisbi.csv,0.89,0.45999999999999996,0.75,2
jaolt.csv,0.825,0.42500000000000004,0.6799999999999999,1
maidsafe-dht.csv,0.08499999999999999,0.67,0.07,13
mimosa.csv,0.355,0.685,0.35,12
n2cms.csv,0.45,0.51,0.28,8
nassp.csv,0.16999999999999998,0.5,0.125,6
nug.csv,0.335,0.52,0.26,7
quantlib.csv,0.425,0.59,0.37,9
red5.csv,0.6,0.45,0.51,4
super-tux.csv,1.0,0.5,0.98,0
tcvp.csv,0.37,0.465,0.4,3
zxing.csv,0.625,0.435,0.47,5
