,recall,precision,pf,pci_20,ifa,wins
ikvm.csv,0.415,0.53,0.62,0.605,4.0,1
libtorrent.csv,0.835,0.49,0.64,0.42500000000000004,1.5,2
mcmc-jags.csv,0.7649999999999999,0.6799999999999999,0.65,0.45499999999999996,1.0,5
nebuladevice.csv,0.445,0.32,0.275,0.495,3.5,0
olap-navigator.csv,0.605,0.56,0.305,0.55,0.0,8
pidgin.csv,0.51,0.7050000000000001,0.235,0.475,0.0,7
salasaga.csv,0.645,0.545,0.455,0.445,2.0,3
sepgsql.csv,0.52,0.615,0.19,0.59,0.5,9
xstore.csv,0.6000000000000001,0.675,0.39,0.425,0.0,6
xtreemfs.csv,0.7,0.525,0.51,0.475,2.0,4
