,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.38,0.54,0.49,0.45,0.64,0.74,0.67,0.44,0.73,0.37,0.71,1.0,0.53,0.63,0.42,0.65,0.47,0.79,0.38,0.55
cornerstone.csv,0.48,0.67,0.4,0.6,0.75,0.68,0.71,0.53,0.92,0.91,0.47,0.46,0.63,0.7,0.82,0.45,0.5,0.75,0.34,0.75
emeraldemu.csv,0.35,0.59,0.44,0.64,0.86,0.89,0.67,0.41,0.84,0.54,0.73,0.93,0.78,1.0,0.57,1.0,0.58,0.93,0.51,0.67
grafx2.csv,0.39,0.46,0.45,0.34,0.79,0.68,0.57,0.47,0.66,0.45,0.68,0.64,0.6,0.38,0.73,0.35,0.54,0.47,0.33,0.55
jahshakafx.csv,0.29,0.68,0.38,0.72,0.81,0.89,0.67,0.45,0.69,0.55,0.61,0.93,0.76,0.82,0.54,0.6,0.65,0.49,0.53,0.6
kindb.csv,0.43,0.52,0.79,0.7,0.55,0.61,0.84,0.52,0.65,0.5,0.92,0.46,0.56,0.32,0.44,0.32,0.59,0.51,0.43,0.44
maya-work-in-progress.csv,0.69,0.6,0.57,0.47,0.64,0.61,0.68,0.59,0.69,0.22,0.89,0.47,0.61,0.36,0.51,0.54,0.68,0.54,0.66,0.56
netatalk.csv,0.77,0.69,0.58,0.98,0.73,0.73,0.54,0.48,0.58,0.67,0.78,0.75,0.66,0.53,0.54,0.41,0.65,0.57,0.41,0.55
novembre.csv,0.48,0.58,0.71,0.67,0.94,0.87,0.55,0.63,0.69,0.7,0.65,0.89,0.84,0.67,0.75,0.56,0.63,0.52,0.5,0.65
ns-3.csv,0.69,0.53,0.74,1.0,0.92,0.78,0.97,0.83,0.9,0.58,0.62,1.0,0.92,1.0,0.89,1.0,0.94,1.0,0.99,0.95
nullc.csv,0.96,1.0,1.0,1.0,0.73,0.66,0.82,0.66,0.73,0.55,0.88,0.56,0.69,0.49,0.54,0.51,0.85,0.77,0.64,0.7
open-beos.csv,0.41,0.43,0.46,0.64,0.62,0.62,0.68,0.55,0.5,0.75,0.66,0.78,0.56,0.95,0.49,0.69,0.44,0.92,0.41,0.46
pixel-commandos.csv,1.0,0.86,0.97,0.92,1.0,0.99,1.0,0.99,0.98,1.0,0.98,1.0,1.0,0.95,0.95,1.0,0.97,0.93,0.75,1.0
planeshift.csv,0.72,0.87,0.98,0.99,0.92,0.94,0.8,0.86,0.88,0.66,0.94,0.87,0.76,0.37,0.78,0.88,0.97,0.87,0.82,0.93
plee-the-bear.csv,0.93,1.0,1.0,1.0,0.96,0.92,0.87,0.85,0.89,0.97,0.85,0.82,0.78,0.98,0.96,0.91,0.98,0.93,0.78,0.78
reaper-ecad.csv,0.97,0.9,0.97,0.55,1.0,0.99,0.93,0.92,0.96,0.97,0.88,1.0,0.9,1.0,1.0,1.0,0.94,0.93,0.75,0.97
sbml.csv,0.84,0.48,0.59,0.63,0.55,0.58,0.9,0.71,0.56,0.65,0.81,0.8,0.77,0.47,0.43,0.43,0.53,0.62,0.63,0.48
unimrcp.csv,0.55,0.83,0.88,0.54,0.65,0.78,0.79,0.67,0.7,0.59,0.96,0.39,0.78,1.0,0.86,0.76,0.61,1.0,0.78,0.61
unladen-swallow.csv,0.82,0.91,1.0,1.0,0.96,0.99,1.0,0.93,0.98,1.0,0.96,1.0,0.96,0.88,0.94,0.91,0.99,1.0,1.0,0.94
xmoto.csv,0.49,0.52,0.54,0.92,0.63,0.58,0.64,0.45,0.57,0.54,0.65,0.6,0.58,0.66,0.46,0.36,0.47,0.57,0.45,0.46
