,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.52,0.56,0.57,0.07,0.37,0.37,0.08,0.2,0.38
azureus.csv,0.28,0.52,0.68,0.06,0.35,0.57,0.08,0.61,0.3
columba.csv,0.29,0.64,0.6,0.07,0.33,0.34,0.1,0.73,0.51
continuum-ide.csv,0.18,0.6,0.37,0.04,0.74,0.17,0.11,0.17,0.43
emulemorph.csv,0.0,1.0,1.0,0.15,0.67,0.5,0.15,0.0,0.21
factor.csv,0.4,1.0,0.4,0.05,0.6,0.42,0.04,0.91,0.5
pcgen.csv,0.23,0.53,0.73,0.06,0.27,0.49,0.08,0.65,0.28
stemkit.csv,0.17,0.44,0.63,0.1,0.71,0.22,0.21,0.7,0.36
utgb.csv,0.3,0.78,0.3,0.06,0.0,0.24,0.14,0.65,0.38
