,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.58,0.42,0.6,0.5,0.34,0.65,0.71,0.9,0.61
azureus.csv,0.45,0.37,0.46,0.35,0.27,0.49,0.35,0.39,0.4
columba.csv,0.39,0.36,0.39,0.4,0.28,0.34,0.38,0.39,0.46
continuum-ide.csv,0.87,0.8,0.63,0.78,0.53,0.98,0.68,0.83,0.97
emulemorph.csv,0.0,0.0,0.5,0.56,0.67,0.75,0.8,0.0,0.97
factor.csv,0.8,0.5,0.8,0.95,0.8,0.97,0.43,0.51,0.5
pcgen.csv,0.43,0.39,0.42,0.39,0.32,0.57,0.36,0.4,0.39
stemkit.csv,0.72,0.63,0.63,0.6,0.86,0.75,0.75,0.9,0.81
utgb.csv,0.43,0.53,0.96,0.53,0.5,0.71,0.67,0.71,0.68
