,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.67,0.71,0.42,0.67,0.76,0.46,0.33,0.05,0.43
azureus.csv,0.75,0.97,0.71,0.83,1.0,0.79,0.83,0.66,0.93
columba.csv,0.62,0.6,0.67,0.5,0.76,0.93,0.67,0.59,0.63
continuum-ide.csv,0.29,0.09,0.33,0.33,0.82,0.14,0.67,0.02,0.16
emulemorph.csv,0.0,0.03,0.04,0.83,0.12,0.04,0.5,0.0,0.07
factor.csv,0.08,0.06,0.04,0.17,0.18,0.23,0.33,0.95,0.01
pcgen.csv,0.96,0.94,0.69,1.0,0.65,0.61,1.0,0.95,0.92
stemkit.csv,0.25,0.34,0.44,0.83,0.29,0.27,0.83,0.17,0.28
utgb.csv,0.58,0.71,0.13,0.33,0.0,0.3,0.5,0.27,0.41
