,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.0,0.0,72.0,3.0,1.0,1.0,5.0
libtorrent.csv,0.0,0.0,17.0,0.0,1.0,0.0,5.0
mcmc-jags.csv,0.0,0.0,47.0,0.0,0.0,1.0,4.0
olap-navigator.csv,0.0,0.0,3.0,0.0,0.0,0.0,0.0
pidgin.csv,0.0,4.0,3.0,56.0,0.0,0.0,0.0
sepgsql.csv,0.0,6.0,6.0,0.0,0.0,0.0,0.0
xstore.csv,0.0,3.0,53.0,0.0,0.0,0.0,0.0
