,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.41,0.29,0.21,0.23,0.23,0.19,0.15
brlcad.csv,0.27,0.33,0.2,0.36,0.21,0.37,0.51
ftm.csv,0.42,0.29,0.2,0.28,0.24,0.24,0.17
google-web-toolkit.csv,0.15,0.28,0.17,0.34,0.26,0.18,0.28
jcache.csv,0.4,0.29,0.27,0.24,0.3,0.27,0.21
mimosa.csv,0.41,0.42,0.33,0.28,0.35,0.42,0.2
ogre.csv,0.28,0.41,0.27,0.28,0.31,0.35,0.48
