,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.93,1.05,0.44,0.97,0.63,0.57,0.78
brlcad.csv,0.44,1.05,0.65,1.0,0.78,0.86,1.0
ftm.csv,0.94,1.04,0.62,0.72,0.69,0.52,0.26
google-web-toolkit.csv,0.85,1.04,0.61,0.98,0.54,0.47,0.41
jcache.csv,0.84,1.05,0.76,0.67,0.78,0.6,0.2
mimosa.csv,0.87,1.0,0.94,0.25,0.89,0.94,0.32
ogre.csv,0.74,0.05,0.85,0.42,0.76,0.76,0.98
