,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.55,0.54,0.13,0.15,0.16,0.25,0.65,0.41,0.61,0.25,0.15,0.37,0.67,0.55,0.59,0.55
customsagetv.csv,0.33,0.39,0.0,0.5,0.41,0.12,0.46,0.4,0.17,0.37,0.36,0.38,0.46,0.29,0.22,0.91
fluidium.csv,0.07,0.1,0.13,0.24,0.0,0.1,0.0,0.0,0.0,0.0,0.02,0.13,0.04,0.57,0.03,0.1
guineu.csv,0.41,0.43,0.65,0.2,0.21,0.27,0.45,0.51,0.0,0.16,0.59,0.69,0.25,0.59,0.06,0.83
inkscape.csv,0.44,0.57,0.42,0.3,0.39,0.22,0.79,0.48,0.31,0.45,0.45,0.75,0.6,0.5,0.64,0.66
mpqc.csv,0.18,0.01,0.0,0.0,0.0,0.44,0.0,0.36,0.0,0.14,0.55,0.19,0.12,0.14,0.0,0.0
nsis.csv,0.49,0.54,0.87,0.3,0.31,0.28,0.68,0.53,0.39,0.39,0.96,0.84,0.73,0.53,0.72,0.51
octave.csv,0.13,0.38,0.0,0.0,0.28,0.09,0.17,0.0,0.0,0.22,0.13,0.19,0.13,0.21,0.03,0.14
owfs.csv,0.06,0.15,0.86,0.14,0.12,0.0,0.04,0.32,0.0,0.07,0.15,0.0,0.0,0.0,0.35,0.72
owlib.csv,0.43,0.66,0.47,0.47,0.34,0.17,0.57,0.6,0.47,0.4,0.41,0.51,0.61,0.51,0.59,0.17
pamguard.csv,0.45,0.51,0.7,0.31,0.41,0.22,0.71,0.59,0.44,0.4,0.52,0.67,0.67,0.36,0.73,0.34
prelude.csv,0.47,0.57,0.88,0.3,0.3,0.27,0.75,0.63,0.38,0.42,0.79,0.87,0.68,0.6,0.76,0.75
robocode.csv,0.57,0.54,0.0,0.46,0.37,0.22,0.75,0.65,0.36,0.47,0.49,0.46,0.62,0.52,0.43,0.6
uwom-server.csv,0.07,0.08,0.0,0.0,0.08,0.0,0.09,0.14,0.0,0.25,0.02,0.23,0.0,0.15,0.03,0.11
zengine.csv,0.47,0.56,0.44,0.21,0.32,0.3,0.74,0.61,0.34,0.42,0.86,0.93,0.67,0.48,0.75,0.74
zildo.csv,0.51,0.55,0.42,0.3,0.23,0.18,0.56,0.47,0.44,0.39,0.27,0.31,0.71,0.39,0.61,0.76
