,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.32,0.82,0.41,0.26,0.53,0.43,0.57,0.22,0.21
ctrlr.csv,0.18,0.24,0.27,0.58,0.39,0.2,0.22,0.33,0.43
empserver.csv,0.97,0.27,0.83,0.71,0.8,0.64,0.48,0.33,0.07
ffigo.csv,0.3,0.03,0.12,0.39,0.5,0.3,0.59,0.0,0.21
gmerlin.csv,0.74,0.67,0.53,0.96,0.32,0.0,0.96,0.0,1.0
skia.csv,0.3,0.58,0.32,0.42,0.27,0.36,0.24,0.22,0.0
wikipediardware.csv,1.0,0.97,0.75,0.81,0.82,0.68,0.91,0.33,0.14
zemljanka.csv,0.98,0.91,0.63,0.89,0.65,0.82,0.72,0.0,0.64
