,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.01,0.53,0.2,0.42,0.46,0.71,0.52,0.8,0.66
ctrlr.csv,0.0,0.48,0.6,0.11,0.22,0.3,0.17,0.36,0.51
empserver.csv,0.0,0.68,0.29,0.17,0.55,0.73,0.5,0.42,0.47
ffigo.csv,0.0,0.05,0.3,0.12,0.35,0.82,0.36,0.0,0.0
gmerlin.csv,0.01,0.62,0.14,0.28,0.57,0.0,0.49,0.0,0.84
skia.csv,0.01,0.53,0.18,0.37,0.41,0.5,0.58,0.64,0.15
wikipediardware.csv,0.0,0.68,0.29,0.29,0.52,0.63,0.52,0.87,0.79
zemljanka.csv,0.0,0.57,0.37,0.29,0.4,0.6,0.51,0.89,0.81
