,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.19,0.18,0.1,0.99,0.64,0.46,0.31,0.4,0.79
archive-crawler.csv,0.25,0.18,0.05,0.35,0.61,0.55,1.0,0.53,1.0
autowikibrowser.csv,0.23,0.28,0.14,0.47,0.68,0.64,0.25,0.98,0.75
jcae.csv,0.0,0.27,1.0,0.61,1.0,0.9,0.0,0.8,1.0
kmatplot.csv,0.13,1.0,0.14,0.45,0.58,0.71,0.32,0.5,0.84
mscore.csv,0.15,0.23,0.15,0.43,0.99,0.56,0.28,0.63,0.73
quickfast.csv,0.15,0.16,0.1,0.44,0.66,0.57,0.35,0.53,0.98
rhex.csv,0.85,0.5,0.27,0.4,0.83,0.38,0.27,0.31,0.9
riff-evolve.csv,0.12,0.32,0.13,0.43,0.6,0.99,0.42,0.68,0.7
