,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.27,0.27,0.18,0.98,0.59,0.59,0.44,0.47,0.45
archive-crawler.csv,0.25,0.16,0.07,0.31,0.43,0.29,0.98,0.3,0.26
autowikibrowser.csv,0.32,0.38,0.24,0.52,0.62,0.45,0.29,0.98,0.76
jcae.csv,0.0,0.15,1.0,0.29,0.11,0.18,0.0,0.3,0.04
kmatplot.csv,0.17,0.95,0.17,0.31,0.35,0.19,0.31,0.45,0.58
mscore.csv,0.23,0.36,0.26,0.51,0.99,0.55,0.34,0.59,0.72
quickfast.csv,0.21,0.24,0.18,0.47,0.57,0.47,0.5,0.62,0.98
rhex.csv,0.88,0.45,0.3,0.36,0.27,0.17,0.27,0.17,0.32
riff-evolve.csv,0.18,0.46,0.22,0.5,0.6,0.98,0.51,0.62,0.67
