,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.0,96.5,275.5,196.0,0.0,524.0,454.5,389.5
aztec.csv,89.5,96.5,97.5,95.5,95.5,494.0,282.5,971.5
jbpm.csv,96.5,96.5,295.0,94.5,0.0,0.0,66.0,193.0
mediate.csv,189.0,187.0,99.0,196.0,293.5,97.5,188.0,99.0
mycila.csv,95.5,195.0,393.5,97.5,75.5,593.0,266.5,93.5
neodatis-odb.csv,189.0,68.5,99.0,192.0,95.5,61.5,200.0,99.0
nsis.csv,95.5,273.5,99.0,93.5,392.0,294.5,281.5,99.0
rodin-b-sharp.csv,194.5,0.0,96.5,0.0,353.0,589.0,54.5,288.0
