,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,1.0,0.55,0.54,0.61,0.25
aime.csv,0.35,0.54,0.57,0.57,0.75
badtrinitycore.csv,0.22,0.01,0.12,0.93,0.54
electric-core.csv,0.38,0.25,0.97,0.56,0.51
olsrd.csv,0.71,1.0,0.62,0.6,0.61
