,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.97,0.98,0.84,0.81,0.97,0.85,0.89,0.75,0.0
carabiner.csv,0.69,0.35,0.73,0.65,0.36,0.1,0.71,0.22,0.25
dvt.csv,0.63,0.25,0.05,0.0,0.47,0.05,0.57,0.22,0.0
flylinkdc.csv,0.29,0.88,1.0,0.84,0.72,0.55,0.28,0.92,0.75
jsr308-langtools.csv,0.0,0.2,0.95,0.68,0.65,0.05,0.97,0.88,0.0
rtb-team.csv,0.13,0.14,0.22,0.29,0.01,0.05,0.01,0.49,1.0
stemkit.csv,0.29,0.21,0.03,0.39,0.26,0.05,0.24,0.39,0.5
unimrcp.csv,0.19,0.73,0.19,0.42,0.31,0.25,0.33,0.65,0.25
utgb.csv,0.23,0.16,0.11,0.23,0.35,0.1,0.24,0.35,0.25
