,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.13,0.09,0.49,0.53,0.13,0.46,0.38,0.61,0.93
carabiner.csv,0.6,0.68,0.6,0.59,0.44,0.27,0.44,0.66,0.29
dvt.csv,0.59,0.68,0.0,0.17,0.49,0.0,0.7,0.31,0.54
flylinkdc.csv,0.73,0.39,0.0,0.44,0.59,0.73,0.37,0.29,0.41
jsr308-langtools.csv,0.0,0.09,0.2,0.64,0.7,0.93,0.13,0.41,0.77
rtb-team.csv,0.37,0.23,0.8,0.27,0.05,0.0,0.0,0.3,0.0
stemkit.csv,0.39,0.2,0.45,0.34,0.18,0.48,0.69,0.21,0.34
unimrcp.csv,0.65,0.53,0.51,0.55,0.67,0.68,0.37,0.46,0.57
utgb.csv,0.5,0.35,0.38,0.75,0.77,0.09,0.37,0.31,0.34
