,recall,precision,pf,pci_20,ifa,wins
betoffice.csv,0.76,0.3,0.84,0.47,15.0,0
codepurge.csv,0.48,0.38,0.39,0.49,2.0,5
crisscross.csv,0.92,0.39,0.92,0.43,4.0,3
elvishrayrenderer.csv,0.29,0.38,0.28,0.76,2.0,9
gwanted.csv,0.41,0.51,0.18,0.58,2.0,10
jitterbit.csv,0.59,0.33,0.39,0.54,3.0,6
ldview.csv,0.78,0.46,0.42,0.46,2.0,8
libopenmetaverse.csv,0.95,0.29,0.94,0.4,5.0,1
mb-unit.csv,0.46,0.33,0.39,0.54,3.0,4
mvdsv.csv,0.11,0.52,0.03,0.75,1.0,12
nova.csv,0.54,0.29,0.6,0.54,2.0,2
olex2.csv,0.57,0.41,0.32,0.53,4.0,7
tolven.csv,0.38,0.55,0.26,0.59,1.0,11
