,recall,precision,pf,pci_20,ifa,wins
ctrlr.csv,0.20500000000000002,0.37,0.22499999999999998,0.9,1.5,11
dvt.csv,0.5349999999999999,0.39,0.38,0.515,0.5,9
flylinkdc.csv,0.76,0.425,0.79,0.5,2.0,4
fulguro.csv,0.385,0.28,0.315,0.615,3.0,1
fw4spl.csv,0.29000000000000004,0.33499999999999996,0.24,0.745,2.0,7
ipfire-wall.csv,0.35,0.315,0.31,0.645,0.5,6
jruby.csv,0.505,0.15000000000000002,0.46499999999999997,0.385,8.0,0
ldview.csv,0.7749999999999999,0.335,0.84,0.46499999999999997,1.5,2
nuttx.csv,0.33999999999999997,0.43,0.28500000000000003,0.615,1.5,10
oorexx.csv,0.63,0.32,0.36,0.47,0.0,8
uclmda.csv,0.165,0.245,0.115,0.8400000000000001,1.5,5
vdsf.csv,0.705,0.31999999999999995,0.79,0.54,1.5,3
