,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,bigdata.csv,wsmt.csv,ambulant.csv,opendvr.csv,icescrum.csv
ambulant.csv,19.0,1.0,0.0,11.0,1.0,1.0,0.0,4.0,47.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
apertium.csv,8.0,0.0,3.0,12.0,4.0,3.0,0.0,0.0,14.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,74.0,0.0
beast-mcmc.csv,1.0,0.0,1.0,7.0,1.0,0.0,0.0,2.0,36.0,3.0,18.0,3.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
bigdata.csv,6.0,0.0,0.0,12.0,0.0,1.0,0.0,4.0,5.0,0.0,3.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
cuberok.csv,4.0,8.0,0.0,29.0,0.0,0.0,0.0,1.0,29.0,0.0,3.0,8.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0
exist.csv,4.0,1.0,0.0,4.0,0.0,1.0,1.0,3.0,53.0,17.0,15.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,13.0
icescrum.csv,4.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,23.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0
jbasic.csv,8.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,29.0,0.0,8.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0
jgnash.csv,1.0,0.0,3.0,13.0,1.0,1.0,0.0,5.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0
jrefactory.csv,11.0,1.0,1.0,11.0,1.0,1.0,0.0,4.0,58.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0
jsecurity.csv,1.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,23.0,1.0,0.0,4.0,3.0,7.0,2.0,0.0,4.0,3.0,0.0,1.0
libopenmetaverse.csv,12.0,1.0,0.0,11.0,1.0,0.0,0.0,6.0,68.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0
mobicents.csv,11.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,17.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0
mp-rechnungs-und-kundenverwaltung.csv,18.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
opendvr.csv,3.0,1.0,5.0,3.0,4.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,9.0,0.0,5.0
openefm.csv,10.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,50.0,0.0,9.0,3.0,10.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0
sidekar.csv,241.0,0.0,88.0,207.0,0.0,70.0,508.0,1.0,169.0,128.0,82.0,53.0,196.0,148.0,51.0,304.0,64.0,106.0,0.0,50.0
wheat.csv,9.0,0.0,0.0,11.0,0.0,6.0,0.0,4.0,43.0,0.0,4.0,3.0,10.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0
wsmt.csv,18.0,3.0,0.0,15.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,8.0,3.0,0.0,1.0,0.0,0.0,3.0,6.0,50.0
yarp0.csv,12.0,1.0,3.0,9.0,1.0,0.0,0.0,4.0,169.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0
