,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.7,0.51,0.44,0.52,0.54,0.57,0.59,0.99,0.66
jicarilla.csv,0.09,0.06,0.98,0.0,0.0,0.0,0.04,0.0,0.07
optalgtoolkit.csv,0.4,0.33,0.21,0.57,0.79,1.0,0.49,0.19,0.41
oscarmcmaster.csv,0.09,0.31,0.25,0.0,0.17,0.06,0.1,0.02,0.95
ossim.csv,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
projectts.csv,0.59,0.09,0.36,0.63,0.52,0.51,0.97,0.52,0.57
sabbu.csv,0.98,0.45,0.07,0.62,0.67,0.35,0.38,0.28,0.64
vxl.csv,0.36,0.96,0.55,0.07,0.17,0.06,0.61,0.11,0.29
zact.csv,0.0,0.1,0.0,0.0,0.62,0.0,0.0,0.0,0.07
