,opennms.csv,phet.csv,e-bio-flow.csv,aten.csv,runuomondains.csv,exl.csv
e-bio-flow.csv,0.32,0.1,0.63,1.0,0.0,0.94
exl.csv,0.26,0.24,0.31,1.0,0.12,0.97
opennms.csv,0.5,0.17,0.43,1.0,0.06,0.0
phet.csv,0.32,0.42,0.27,0.99,0.0,0.44
runuomondains.csv,0.28,0.19,0.41,1.0,0.4,0.84
