,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,96.5,98.5,75.5,93.5,96.5,98.5,196.5,0.0
geotools.csv,98.5,98.5,194.0,193.0,96.5,197.5,395.5,1800.5
google-collections.csv,98.5,98.5,392.0,98.5,99.0,198.0,198.0,2505.0
l2j.csv,97.5,98.5,392.0,193.0,99.0,97.5,198.0,1051.5
mediate.csv,99.0,98.5,293.5,98.5,99.0,98.5,198.0,294.0
projectfactory.csv,99.0,98.5,293.0,93.5,99.0,198.0,99.0,977.5
st-filteredstatistics.csv,94.5,85.5,392.0,95.5,99.0,198.0,98.5,2509.0
thedata.csv,99.0,98.5,291.5,98.5,99.0,99.0,99.0,174.5
