,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,193.5,99.0,198.0,1825.0,97.5,93.5,94.5,1043.5,393.5,96.5,96.5,150.0,98.5,97.5,98.5,97.5,97.5,281.5,98.5,97.5
cornerstone.csv,166.0,686.0,184.0,629.5,97.5,99.0,92.5,188.0,78.5,81.5,98.5,328.0,98.5,97.5,91.5,89.5,99.0,188.0,97.5,92.5
emeraldemu.csv,2346.5,198.0,198.0,7736.5,97.5,99.0,94.5,863.0,568.0,96.5,99.0,39.5,97.5,81.5,95.5,21.5,97.5,59.5,97.5,97.5
grafx2.csv,293.5,99.0,198.0,2620.0,97.5,99.0,97.5,1719.5,484.5,96.5,96.5,457.0,97.5,97.5,98.5,97.5,99.0,281.5,98.5,97.5
jahshakafx.csv,193.5,198.0,198.0,2970.0,91.5,98.5,94.5,2400.0,294.5,96.5,96.5,62.5,98.5,97.5,98.5,89.5,99.0,281.5,98.5,97.5
kindb.csv,194.5,297.0,99.0,2786.5,97.5,99.0,97.5,1826.0,393.0,96.5,99.0,235.5,99.0,97.5,98.5,97.5,99.0,79.5,98.5,97.5
maya-work-in-progress.csv,2445.5,396.0,198.0,1619.5,97.5,99.0,97.5,944.0,591.0,96.5,99.0,383.5,99.0,97.5,98.5,97.5,99.0,380.5,97.5,97.5
netatalk.csv,1073.0,198.0,198.0,8742.5,91.5,99.0,94.5,1522.5,887.5,96.5,99.0,582.5,99.0,97.5,97.5,97.5,99.0,356.0,97.5,97.5
novembre.csv,95.5,198.0,99.0,4434.5,94.5,99.0,94.5,740.0,875.5,96.5,96.5,364.5,98.5,97.5,98.5,71.5,99.0,91.5,98.5,92.5
ns-3.csv,2248.5,198.0,681.5,2294.0,97.5,99.0,97.5,1731.0,196.0,96.5,98.5,1168.5,99.0,97.5,97.5,97.5,99.0,380.5,97.5,97.5
nullc.csv,336.0,297.0,198.0,9349.0,97.5,99.0,94.5,467.5,196.5,96.5,99.0,676.0,99.0,97.5,98.5,97.5,99.0,313.0,97.5,97.5
open-beos.csv,194.5,297.0,198.0,5414.5,97.5,98.5,97.5,949.5,288.5,96.5,186.0,873.0,196.0,97.5,97.5,97.5,99.0,281.5,98.5,97.5
pixel-commandos.csv,153.0,198.0,99.0,4709.0,74.5,169.0,94.5,271.5,187.0,96.5,91.5,128.5,196.0,192.0,92.5,52.5,95.5,146.0,98.5,92.5
planeshift.csv,4400.5,297.0,198.0,9981.5,191.0,99.0,97.5,1725.0,196.5,96.5,98.5,1070.0,99.0,97.5,98.5,97.5,99.0,380.5,97.5,97.5
plee-the-bear.csv,194.5,99.0,99.0,224.5,94.5,294.5,92.5,2496.0,492.0,96.5,97.5,189.0,99.0,97.5,98.5,97.5,99.0,281.5,98.5,92.5
reaper-ecad.csv,166.0,198.0,99.0,1875.5,97.5,98.5,89.5,368.0,185.0,96.5,91.5,0.0,98.5,81.5,90.5,52.5,97.5,59.5,72.5,65.5
sbml.csv,486.5,99.0,198.0,5708.5,97.5,99.0,97.5,2885.5,97.5,96.5,98.5,873.0,98.5,97.5,97.5,97.5,99.0,380.5,97.5,97.5
unimrcp.csv,2445.5,99.0,198.0,2870.0,97.5,99.0,97.5,461.5,386.0,96.5,99.0,354.0,196.0,97.5,95.5,97.5,99.0,88.5,97.5,97.5
unladen-swallow.csv,155.0,99.0,480.5,255.0,91.5,288.5,97.5,1438.0,97.5,96.5,186.0,93.5,192.0,97.5,97.5,183.0,99.0,281.5,454.5,95.5
xmoto.csv,193.5,198.0,198.0,261.0,97.5,99.0,97.5,2660.0,196.5,96.5,98.5,418.5,98.5,97.5,98.5,97.5,99.0,380.5,97.5,97.5
