,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.46,0.45,0.29,0.27,0.18,1.0
lazarus-ccr.csv,1.0,0.41,0.33,0.26,0.11,0.92
lcfizvtop.csv,0.35,0.52,0.14,0.25,0.92,0.95
migen.csv,0.53,1.0,0.3,0.5,0.0,0.93
mvnforum.csv,1.0,0.36,0.95,0.57,0.33,0.85
plplot.csv,0.46,0.48,0.3,1.0,0.2,0.93
