,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,0.97,1.0,1.0,0.91,1.0
lazarus-ccr.csv,1.0,0.44,0.78,0.67,0.45,0.66
lcfizvtop.csv,0.54,0.5,0.06,0.38,1.0,0.57
migen.csv,0.38,0.97,0.17,0.19,0.0,0.21
mvnforum.csv,0.04,0.15,1.0,0.19,0.09,0.16
plplot.csv,1.0,0.91,0.78,0.81,0.36,0.61
