,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.0,0.21,0.0,0.0,0.09,1.0
lazarus-ccr.csv,1.0,0.45,0.62,0.54,0.32,0.0
lcfizvtop.csv,0.34,0.52,0.07,0.41,1.0,0.55
migen.csv,0.42,0.98,0.2,0.23,0.0,0.25
mvnforum.csv,0.05,0.18,1.0,0.23,0.11,0.19
plplot.csv,0.0,0.57,0.57,0.84,0.4,0.47
