,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,0.95,1.0,1.0,0.98,0.0
lazarus-ccr.csv,0.0,0.51,0.66,0.7,0.85,1.0
lcfizvtop.csv,0.86,0.37,0.14,0.42,0.02,0.5
migen.csv,0.29,0.0,0.16,0.07,0.19,0.25
mvnforum.csv,0.0,0.21,0.02,0.05,0.04,0.5
plplot.csv,1.0,0.77,0.73,0.0,0.33,0.75
