,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.28,0.14,0.36,0.59,0.2,0.09,0.0
flylegacy.csv,0.72,0.46,0.73,0.56,0.49,0.5,0.52
jguard.csv,0.41,0.38,0.43,0.57,0.64,0.69,0.21
mob-sen-plat.csv,0.6,0.78,0.44,0.4,0.61,0.47,0.53
raygina.csv,0.65,0.0,0.52,0.57,0.34,0.4,0.33
upp-mirror.csv,0.35,0.11,0.59,0.59,0.7,0.41,0.25
wishmaster.csv,0.32,0.07,0.42,0.45,0.63,0.42,0.7
